application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
399721,2014-08-27 14:07:00,Hired,Male,Service Department,c9,54367
277316,2014-08-19 09:31:00,Hired,Male,Operations Department,i5,30060
514442,2014-08-19 09:33:00,Hired,Female,Operations Department,i5,97066
585171,2014-08-26 09:31:00,Hired,Male,Service Department,i7,50987
414781,2014-08-26 09:33:00,Hired,Male,Service Department,i7,83282
988416,2014-08-27 09:32:00,Rejected,Male,Operations Department,c5,44730
308705,2014-08-28 09:34:00,Hired,Female,Sales Department,c5,51542
241980,2014-08-15 09:32:00,Hired,Female,Production Department,c9,40276
482083,2014-08-28 10:23:00,Hired,Female,Production Department,c9,50187
978212,2014-08-28 10:24:00,Hired,Female,Production Department,c9,92378
778082,2014-08-28 10:25:00,Hired,Don? want to say,Production Department,c9,79200
347116,2014-08-29 09:17:00,Hired,Male,Sales Department,i5,96439
878270,2014-05-02 00:49:00,Hired,Male,Operations Department,c5,64941
938699,2014-05-07 16:18:00,Rejected,Female,Operations Department,c5,68601
117555,2014-05-17 08:18:00,Hired,Female,Service Department,i7,84440
627173,2014-05-17 08:19:00,Hired,Female,Service Department,i7,97713
160023,2014-05-01 06:59:00,Hired,Female,Operations Department,c9,94328
591543,2014-05-01 07:04:00,Hired,Male,Operations Department,c9,29216
778435,2014-05-01 06:56:00,Hired,Female,Operations Department,c9,55524
271667,2014-05-23 16:41:00,Hired,Female,Sales Department,c9,45996
737128,2014-05-27 14:31:00,Hired,Male,Sales Department,c9,56931
46756,2014-05-07 08:42:00,Hired,Female,Service Department,i5,96923
655350,2014-05-18 14:42:00,Hired,Male,Service Department,i5,75932
568104,2014-05-20 09:33:00,Hired,Male,Service Department,i5,79823
832701,2014-05-02 15:24:00,Rejected,Male,Service Department,c9,57093
234645,2014-05-10 08:17:00,Hired,Male,Service Department,c5,38225
110203,2014-05-10 08:19:00,Hired,Female,Service Department,c5,57411
916251,2014-05-10 08:19:00,Hired,Male,Service Department,c5,49891
296670,2014-05-17 23:24:00,Rejected,Don? want to say,Service Department,c5,71337
308808,2014-05-05 17:50:00,Hired,Male,Operations Department,c9,59865
32890,2014-05-12 10:57:00,Hired,Female,Operations Department,c9,86902
777717,2014-05-14 19:36:00,Rejected,Male,Operations Department,c9,49735
867722,2014-05-20 17:59:00,Hired,Female,Operations Department,c9,73710
154263,2014-05-01 16:03:00,Hired,Male,Service Department,c9,66298
132094,2014-05-27 09:22:00,Hired,Male,Service Department,c5,89000
848249,2014-05-27 09:23:00,Rejected,Female,Service Department,c5,76418
223234,2014-05-27 09:21:00,Hired,Don? want to say,Service Department,c5,48445
522841,2014-05-08 15:05:00,Rejected,Female,Operations Department,i7,22484
817653,2014-05-06 15:12:00,Rejected,Male,Service Department,i6,50062
708613,2014-05-31 11:07:00,Hired,Male,Service Department,i6,74414
385530,2014-05-31 11:10:00,Hired,Male,Service Department,i6,43374
793738,2014-06-04 13:33:00,Hired,Female,Service Department,i6,47365
974594,2014-06-18 11:34:00,Rejected,Male,Service Department,c9,46548
418576,2014-05-09 09:29:00,Hired,Male,Service Department,c8,20776
932712,2014-05-09 10:19:00,Hired,Male,Service Department,c8,97708
566874,2014-05-02 11:21:00,Hired,Male,Sales Department,c5,68740
975136,2014-05-02 11:21:00,Hired,Male,Sales Department,c5,91958
722596,2014-05-02 11:22:00,Hired,Female,Sales Department,c5,58496
411974,2014-05-02 11:18:00,Hired,Female,Sales Department,c5,52331
552288,2014-05-10 11:27:00,Rejected,Male,Sales Department,i7,95689
762227,2014-05-12 22:55:00,Rejected,Female,Sales Department,c5,42288
402204,2014-05-21 09:37:00,Hired,Male,Sales Department,i7,91680
888494,2014-05-30 16:54:00,Hired,Female,Sales Department,c5,60155
898678,2014-05-30 16:55:00,Hired,Female,Sales Department,c5,43006
60203,2014-06-23 15:08:00,Hired,Male,Sales Department,c5,29486
524586,2014-06-23 15:08:00,Hired,Male,Sales Department,c5,73138
618905,2014-06-25 02:53:00,Hired,Male,Sales Department,c5,34966
971748,2014-07-03 17:26:00,Hired,Female,Sales Department,c5,40614
612069,2014-07-03 17:29:00,Rejected,Male,Sales Department,c5,88981
190045,2014-05-18 12:55:00,Hired,Female,Marketing Department,c5,57636
813464,2014-05-30 13:33:00,Rejected,Female,Operations Department,c5,27359
381255,2014-06-07 15:11:00,Hired,Male,Service Department,i7,22589
250982,2014-06-07 15:12:00,Hired,Male,Service Department,i7,33034
233900,2014-05-12 11:20:00,Hired,Male,Service Department,c9,92302
172450,2014-05-13 09:40:00,Hired,Male,Service Department,c9,54702
236554,2014-05-13 09:41:00,Hired,Female,Service Department,c9,74129
472086,2014-05-13 09:42:00,Hired,Female,Service Department,c9,45742
750657,2014-06-01 15:41:00,Hired,Female,Operations Department,c9,53580
257710,2014-06-01 15:43:00,Hired,Female,Operations Department,c9,37001
918375,2014-06-11 18:33:00,Hired,Male,Operations Department,c9,67934
502566,2014-07-09 12:39:00,Hired,Male,Service Department,c9,73057
100924,2014-06-13 02:04:00,Hired,Male,Service Department,i5,90938
952538,2014-06-13 02:05:00,Hired,Female,Service Department,i5,53979
329816,2014-06-06 14:34:00,Hired,Female,Service Department,b9,34428
301689,2014-06-06 14:35:00,Hired,Male,Service Department,b9,62860
859920,2014-06-18 13:10:00,Hired,Male,Operations Department,i5,88264
73132,2014-06-05 17:08:00,Hired,Male,Operations Department,c5,72695
146458,2014-06-05 17:12:00,Rejected,Male,Operations Department,c5,37195
244602,2014-06-17 09:44:00,Hired,Male,Operations Department,c5,29874
163967,2014-06-17 09:49:00,Hired,Female,Operations Department,c5,35610
747323,2014-07-12 19:08:00,Hired,Male,Operations Department,c5,21635
561274,2014-07-21 10:57:00,Rejected,Male,Operations Department,c5,54729
762231,2014-07-04 15:56:00,Hired,Female,Operations Department,c5,80531
815871,2014-07-08 11:40:00,Rejected,Male,Operations Department,c5,26345
400072,2014-06-16 11:59:00,Hired,Don? want to say,Sales Department,i7,62015
419233,2014-05-01 05:27:00,Rejected,Female,Operations Department,c5,62790
430942,2014-05-09 19:28:00,Hired,Male,Marketing Department,c9,31509
191806,2014-06-18 08:19:00,Rejected,Male,Service Department,b9,43777
24006,2014-06-18 08:22:00,Hired,Male,Service Department,b9,52336
792202,2014-06-18 08:24:00,Hired,Female,Service Department,b9,33112
20597,2014-07-07 07:35:00,Hired,Female,Service Department,b9,76889
830520,2014-05-19 02:24:00,Hired,Male,Service Department,i5,49591
571631,2014-05-19 02:25:00,Hired,Male,Service Department,i5,91555
282543,2014-05-19 09:52:00,Hired,Female,Service Department,i5,80672
948061,2014-05-19 09:54:00,Hired,Male,Service Department,i5,38076
55915,2014-07-02 20:31:00,Hired,Female,Operations Department,c9,78339
570200,2014-05-29 13:34:00,Hired,Female,Finance Department,c9,22689
633396,2014-07-22 07:35:00,Hired,Male,Service Department,b9,65876
121763,2014-07-03 15:47:00,Hired,Male,Operations Department,i1,69114
421134,2014-06-18 07:05:00,Hired,Female,Service Department,c5,62143
611679,2014-07-13 11:15:00,Hired,Female,Marketing Department,b9,64224
897760,2014-07-19 14:51:00,Hired,Female,Production Department,c5,91018
860440,2014-05-05 12:50:00,Hired,Male,Service Department,c9,75033
368421,2014-05-05 12:53:00,Hired,Male,Service Department,c9,25854
921157,2014-05-06 17:55:00,Hired,Female,Service Department,c9,74230
399547,2014-05-08 15:43:00,Hired,Female,Service Department,c9,80569
432941,2014-05-16 09:34:00,Hired,Male,Service Department,c9,52165
108534,2014-06-09 19:42:00,Hired,Male,Operations Department,c5,50604
635221,2014-07-11 13:58:00,Hired,Male,Marketing Department,c5,46313
635793,2014-07-11 14:00:00,Rejected,Female,Marketing Department,c5,20569
700608,2014-07-17 16:56:00,Hired,Female,Marketing Department,c5,66629
231126,2014-07-17 17:00:00,Hired,Male,Marketing Department,c5,98323
633554,2014-07-19 09:22:00,Hired,Male,Marketing Department,b9,56646
221347,2014-05-30 08:59:00,Rejected,Male,Service Department,c5,65674
386933,2014-05-30 09:00:00,Hired,Male,Service Department,c5,82821
61098,2014-05-30 09:01:00,Hired,Female,Service Department,c5,88247
485455,2014-05-30 09:02:00,Hired,Male,Service Department,c5,43460
980297,2014-06-04 12:50:00,Hired,Male,Service Department,c5,30475
460725,2014-06-04 12:50:00,Hired,Don? want to say,Service Department,c5,23471
952297,2014-06-11 14:11:00,Hired,Male,Service Department,c5,99345
319324,2014-06-17 12:12:00,Hired,Don? want to say,Operations Department,c9,38036
926485,2014-06-05 03:27:00,Hired,Female,Operations Department,c9,88363
312354,2014-05-22 14:32:00,Hired,Male,Service Department,c9,26307
275632,2014-05-10 03:56:00,Hired,Female,Service Department,c9,64619
711836,2014-05-12 16:22:00,Hired,Male,Service Department,c9,76533
126363,2014-06-11 17:08:00,Hired,Female,Service Department,c9,82245
658056,2014-06-11 18:07:00,Hired,Male,Service Department,c9,89217
115237,2014-06-03 15:01:00,Hired,Male,Operations Department,c9,42735
303831,2014-06-10 18:14:00,Hired,Female,Operations Department,c9,59506
849468,2014-06-15 13:04:00,Hired,Male,Operations Department,c9,78755
447358,2014-06-15 13:05:00,Hired,Female,Operations Department,c9,37559
632916,2014-07-02 12:18:00,Hired,Female,Operations Department,c9,40018
705914,2014-07-31 08:16:00,Rejected,Female,Service Department,c5,99303
909583,2014-05-10 17:30:00,Hired,Male,Sales Department,c5,34628
666002,2014-05-18 17:39:00,Hired,Male,Sales Department,c5,92464
335166,2014-05-21 09:05:00,Rejected,Male,Marketing Department,c9,91023
933034,2014-05-26 11:23:00,Hired,Female,Marketing Department,c5,68706
536859,2014-05-26 11:22:00,Hired,Female,Marketing Department,c5,96147
221819,2014-05-30 10:21:00,Hired,Male,Marketing Department,c5,40569
67507,2014-05-30 10:23:00,Hired,Male,Marketing Department,c5,74044
82282,2014-06-03 18:10:00,Hired,Male,Marketing Department,c5,33730
389520,2014-06-03 18:11:00,Hired,Male,Marketing Department,c5,29273
131235,2014-06-14 15:09:00,Hired,Male,Operations Department,i6,91565
411113,2014-06-30 17:29:00,Hired,Male,Operations Department,i6,49984
422866,2014-06-30 17:30:00,Hired,Male,Operations Department,i6,31394
647542,2014-05-28 11:48:00,Hired,Male,Operations Department,c9,59826
50483,2014-06-15 14:48:00,Hired,Male,Service Department,c9,82817
790653,2014-06-15 14:49:00,Hired,Don? want to say,Service Department,c9,69188
919910,2014-05-28 10:48:00,Hired,Male,Operations Department,i5,76058
27804,2014-05-28 15:00:00,Hired,Female,Service Department,c9,67852
489930,2014-08-02 03:56:00,Hired,Male,Marketing Department,i7,30997
60276,2014-08-03 16:48:00,Hired,Female,Marketing Department,i7,43082
669778,2014-05-29 09:07:00,Hired,Female,Production Department,c9,58903
688250,2014-05-29 09:06:00,Hired,Don? want to say,Production Department,c9,88360
281313,2014-06-24 11:47:00,Hired,Female,Sales Department,b9,72798
772413,2014-06-24 11:48:00,Hired,Male,Sales Department,b9,28195
625760,2014-07-03 16:52:00,Hired,Male,Sales Department,b9,76734
859676,2014-05-04 19:51:00,Hired,Male,Service Department,c8,76658
146168,2014-05-06 08:03:00,Hired,Male,Service Department,c8,92429
91498,2014-07-03 10:52:00,Hired,Male,Service Department,i1,28871
156697,2014-05-30 18:23:00,Hired,Male,Service Department,c9,21099
592784,2014-06-13 13:14:00,Hired,Male,Service Department,c9,80863
461424,2014-06-16 13:19:00,Hired,Male,Service Department,c9,22475
860835,2014-05-08 09:23:00,Hired,Male,Operations Department,b9,69793
627715,2014-05-14 15:47:00,Rejected,Male,Operations Department,b9,42952
668373,2014-07-12 03:52:00,Hired,Male,Marketing Department,c8,45402
154352,2014-07-12 03:55:00,Hired,Female,Marketing Department,c8,63197
356275,2014-06-11 12:40:00,Hired,Male,Operations Department,c9,25857
893070,2014-06-11 12:41:00,Hired,Female,Operations Department,c9,64416
899148,2014-06-11 12:42:00,Hired,Male,Operations Department,c9,26938
151108,2014-06-11 12:43:00,Hired,Female,Operations Department,c9,54652
156770,2014-05-13 17:44:00,Hired,Female,Operations Department,i6,75139
943777,2014-05-14 18:16:00,Hired,Male,Operations Department,c5,89261
138840,2014-05-14 18:17:00,Hired,Female,Operations Department,c5,81456
785073,2014-05-27 10:24:00,Hired,Male,Operations Department,c5,82691
409844,2014-08-14 14:41:00,Hired,Male,Operations Department,c9,77577
362705,2014-07-30 14:50:00,Hired,Male,Sales Department,i1,77394
421057,2014-05-05 17:11:00,Hired,Female,Service Department,c9,47126
70808,2014-05-09 10:54:00,Hired,Female,Service Department,c9,86508
661739,2014-05-09 10:57:00,Hired,Female,Service Department,c9,37777
691136,2014-08-06 17:57:00,Hired,Male,Marketing Department,i7,58247
382387,2014-05-20 09:01:00,Hired,Female,General Management,c9,86725
946568,2014-05-20 09:04:00,Hired,Female,General Management,c9,78003
948402,2014-05-22 10:10:00,Hired,Female,General Management,c9,54631
135232,2014-05-22 10:11:00,Hired,Female,General Management,c9,63220
392823,2014-05-28 11:37:00,Rejected,Female,General Management,c9,70821
133624,2014-05-07 14:43:00,Hired,Female,Sales Department,c8,28210
222024,2014-05-07 14:45:00,Hired,Male,Sales Department,c8,83494
297961,2014-05-07 14:46:00,Hired,Female,Sales Department,c8,61143
150870,2014-05-07 14:47:00,Hired,Male,Sales Department,c8,54873
87283,2014-08-06 18:51:00,Hired,Female,Operations Department,i7,79161
814767,2014-08-07 10:22:00,Hired,Female,Operations Department,i7,75341
571940,2014-08-07 12:42:00,Hired,Male,Operations Department,i7,79154
503930,2014-08-07 12:44:00,Hired,Male,Operations Department,i7,41599
874235,2014-08-12 12:46:00,Hired,Female,Operations Department,i7,23122
340062,2014-05-03 17:26:00,Hired,Female,Purchase Department,b9,61762
120988,2014-05-05 10:50:00,Hired,Male,Purchase Department,c5,56655
991931,2014-05-05 10:52:00,Rejected,Male,Purchase Department,c5,64399
779461,2014-08-24 10:29:00,Hired,Male,Operations Department,c9,35445
674624,2014-08-16 11:22:00,Hired,Male,Operations Department,i5,37309
160420,2014-07-25 16:26:00,Rejected,Male,Service Department,i5,60671
938650,2014-07-27 08:54:00,Hired,Male,Service Department,i5,94308
286947,2014-08-04 01:09:00,Hired,Male,Service Department,i5,86950
450991,2014-07-07 09:09:00,Hired,Male,Purchase Department,c5,41301
539025,2014-06-25 10:32:00,Hired,Male,Sales Department,c5,96781
341600,2014-07-05 13:43:00,Hired,Don? want to say,Sales Department,c5,38086
987391,2014-07-22 15:55:00,Hired,Female,Operations Department,i7,38276
844076,2014-08-13 03:48:00,Hired,Male,Operations Department,i5,22579
251432,2014-06-18 08:13:00,Hired,Male,Service Department,i5,76327
67572,2014-07-15 15:25:00,Hired,Male,Sales Department,c5,78680
999936,2014-06-03 02:45:00,Hired,Female,Service Department,c5,62188
28537,2014-06-27 12:58:00,Hired,Male,Service Department,c5,56780
582675,2014-07-01 10:43:00,Hired,Male,Service Department,c5,48114
306586,2014-07-06 15:12:00,Hired,Male,Service Department,c5,32149
972929,2014-07-09 09:38:00,Hired,Female,Service Department,c5,71092
662567,2014-07-09 09:41:00,Hired,Female,Service Department,c5,33569
453112,2014-05-13 16:54:00,Hired,Male,Service Department,c5,90391
800426,2014-05-27 08:44:00,Hired,Male,Operations Department,i5,59438
622564,2014-05-27 08:45:00,Hired,Male,Operations Department,i5,43722
227831,2014-05-27 08:46:00,Hired,Female,Operations Department,i5,47435
221854,2014-05-02 14:58:00,Hired,Female,Operations Department,i5,88022
251729,2014-06-16 07:19:00,Rejected,Female,Finance Department,i5,37678
582300,2014-05-15 10:11:00,Hired,Female,Operations Department,c5,24440
47755,2014-07-01 17:36:00,Hired,Female,Operations Department,i5,59354
817476,2014-08-04 09:06:00,Hired,Male,Service Department,c5,82645
389474,2014-08-06 12:36:00,Hired,Female,Service Department,c5,29733
798839,2014-05-01 07:56:00,Hired,Male,Human Resource Department,i1,46227
658482,2014-05-08 13:53:00,Hired,Female,Human Resource Department,i1,33480
265024,2014-05-05 09:30:00,Hired,Don? want to say,Service Department,c5,29192
584067,2014-05-07 10:46:00,Hired,Male,Service Department,c5,80076
48374,2014-05-29 12:55:00,Hired,Male,Service Department,i5,54682
203218,2014-07-08 11:43:00,Hired,Male,Service Department,c8,75884
255697,2014-05-24 13:50:00,Hired,Female,Finance Department,c5,35838
828206,2014-07-07 16:38:00,Hired,Don? want to say,Purchase Department,c9,55211
685504,2014-07-07 16:39:00,Hired,Don? want to say,Purchase Department,c9,98962
79040,2014-07-11 19:38:00,Hired,Male,Service Department,c5,40535
639990,2014-05-14 18:47:00,Hired,Female,Service Department,c5,45789
54863,2014-05-21 02:23:00,Hired,Male,Purchase Department,c9,63877
414026,2014-05-26 09:54:00,Hired,Male,Service Department,c5,96779
365946,2014-05-26 09:57:00,Hired,Male,Service Department,c5,31052
47621,2014-07-25 20:08:00,Rejected,Female,Operations Department,i7,30411
315721,2014-07-25 20:15:00,Rejected,Male,Operations Department,i7,61886
602838,2014-08-05 11:16:00,Hired,Male,Operations Department,i7,31458
306948,2014-07-28 11:37:00,Hired,Female,Operations Department,i7,60988
710529,2014-05-14 13:27:00,Hired,Don? want to say,Service Department,c9,66337
188489,2014-05-14 16:01:00,Rejected,Female,Service Department,c9,70545
266489,2014-05-14 16:03:00,Hired,Male,Service Department,c9,22361
424171,2014-08-15 07:22:00,Hired,Don? want to say,Service Department,i7,23667
635982,2014-05-03 10:15:00,Hired,Male,Purchase Department,b9,53111
311648,2014-05-14 15:17:00,Rejected,Male,Purchase Department,i6,62324
494703,2014-06-15 19:47:00,Rejected,Male,Purchase Department,i6,70349
364288,2014-05-22 08:19:00,Hired,Male,Service Department,i5,86358
298249,2014-06-25 13:44:00,Hired,Female,Finance Department,c9,88772
524309,2014-06-25 13:45:00,Hired,Female,Finance Department,c9,46516
785456,2014-06-25 13:51:00,Hired,Female,Finance Department,c9,86570
102892,2014-07-04 22:16:00,Hired,Female,Finance Department,c9,58567
268788,2014-07-04 22:18:00,Hired,Female,Finance Department,c9,50833
785223,2014-07-04 22:19:00,Hired,Female,Finance Department,c9,54785
203331,2014-07-04 22:21:00,Hired,Female,Finance Department,c9,91183
796985,2014-07-08 09:45:00,Hired,Female,Finance Department,c9,26447
870348,2014-07-09 21:53:00,Hired,Female,Finance Department,c9,60185
32896,2014-07-09 21:56:00,Hired,Female,Finance Department,c9,95263
70696,2014-06-26 18:13:00,Hired,Male,Operations Department,b9,65265
313499,2014-07-05 18:43:00,Hired,Female,Operations Department,b9,61897
725901,2014-07-20 12:21:00,Hired,Male,Operations Department,b9,68070
886674,2014-06-25 12:59:00,Hired,Don? want to say,Operations Department,i1,90690
12882,2014-06-25 13:00:00,Hired,Don? want to say,Operations Department,i1,43137
196817,2014-07-11 19:12:00,Hired,Male,Operations Department,i1,91721
46106,2014-08-28 09:45:00,Hired,Female,Purchase Department,i6,26673
877228,2014-08-28 09:45:00,Hired,Male,Purchase Department,i6,43570
882530,2014-05-01 03:38:00,Rejected,Male,Service Department,i7,73635
767744,2014-05-09 15:56:00,Hired,Male,Service Department,c9,57627
830066,2014-05-09 15:57:00,Hired,Female,Service Department,c9,23224
498165,2014-05-07 17:38:00,Rejected,Female,Service Department,i5,37374
255214,2014-08-28 17:30:00,Rejected,Male,Human Resource Department,c5,55392
814175,2014-08-28 13:22:00,Hired,Female,Sales Department,c9,90779
61325,2014-08-29 14:30:00,Hired,Male,Sales Department,c9,73321
947494,2014-05-11 13:27:00,Hired,Female,Service Department,c9,48889
778401,2014-05-14 12:12:00,Hired,Female,Service Department,i1,75015
696815,2014-05-14 12:13:00,Hired,Male,Service Department,i1,71577
988332,2014-05-14 12:17:00,Hired,Male,Service Department,i1,27136
341338,2014-06-25 19:28:00,Hired,Male,Operations Department,c8,38098
505926,2014-06-30 12:46:00,Hired,Female,Finance Department,i7,87971
610161,2014-06-30 12:47:00,Hired,Female,Finance Department,i7,81425
196827,2014-05-26 05:37:00,Rejected,Don? want to say,Service Department,i7,95249
360856,2014-08-31 19:58:00,Hired,Male,Operations Department,i6,84045
498510,2014-05-09 09:56:00,Rejected,Male,Operations Department,c9,97702
19536,2014-05-13 15:35:00,Hired,Male,Operations Department,c9,60688
695719,2014-05-13 15:36:00,Hired,Female,Operations Department,c9,39254
504463,2014-05-20 19:57:00,Hired,Female,Operations Department,c9,60745
309686,2014-05-20 20:01:00,Hired,Male,Operations Department,c9,81799
146182,2014-05-15 19:14:00,Rejected,Female,Purchase Department,c9,69326
29268,2014-07-25 10:16:00,Hired,Female,General Management,c9,64387
549528,2014-05-14 08:04:00,Hired,Male,Service Department,i7,50136
106682,2014-05-14 08:05:00,Hired,Male,Service Department,i7,25317
282628,2014-05-14 08:06:00,Hired,Male,Service Department,i7,30838
45384,2014-05-14 08:08:00,Hired,Male,Service Department,i7,64766
505801,2014-05-01 06:58:00,Hired,Female,Operations Department,i6,42169
211136,2014-05-01 07:00:00,Hired,Female,Operations Department,i6,38217
580219,2014-05-06 11:26:00,Hired,Male,Operations Department,c5,47799
650957,2014-05-08 15:52:00,Hired,Female,Operations Department,c5,77943
432575,2014-05-14 11:20:00,Hired,Female,Operations Department,c5,59797
375225,2014-05-20 16:03:00,Hired,Male,Operations Department,c5,34478
158941,2014-05-30 15:52:00,Hired,Male,Operations Department,c5,80272
482029,2014-05-02 06:16:00,Hired,Female,Operations Department,c5,60250
568254,2014-05-12 10:41:00,Hired,Female,Sales Department,c5,57825
882350,2014-05-12 15:57:00,Hired,Female,Sales Department,c5,57773
467417,2014-05-12 10:30:00,Hired,Male,Operations Department,c8,67143
400109,2014-05-12 10:30:00,Hired,Don? want to say,Operations Department,c8,37109
657548,2014-05-08 09:44:00,Hired,Male,Service Department,c5,81692
476962,2014-05-20 13:34:00,Hired,Male,Service Department,c5,27534
455150,2014-05-27 18:02:00,Hired,Male,Service Department,c5,56175
167454,2014-05-28 14:32:00,Hired,Female,Service Department,c5,43164
179861,2014-06-05 09:05:00,Hired,Male,Service Department,c5,81869
800429,2014-06-05 09:07:00,Hired,Male,Service Department,c5,86270
375609,2014-05-21 10:42:00,Rejected,Female,Operations Department,c5,41087
922353,2014-05-06 05:35:00,Hired,Male,Service Department,b9,48728
723896,2014-05-15 17:13:00,Hired,Male,Operations Department,i6,96709
318306,2014-05-15 17:18:00,Hired,Female,Operations Department,i6,60897
725251,2014-05-20 05:44:00,Hired,Male,Operations Department,i5,54623
760568,2014-05-20 05:48:00,Hired,Male,Operations Department,i5,50461
814037,2014-07-04 11:45:00,Hired,Male,Human Resource Department,i7,83704
131734,2014-05-24 19:40:00,Hired,Male,Operations Department,c5,21824
831661,2014-05-16 06:42:00,Hired,Don? want to say,Operations Department,i7,99617
841761,2014-05-19 09:26:00,Hired,Male,Operations Department,i7,98334
618043,2014-06-05 14:14:00,Hired,Male,Operations Department,i7,70766
662128,2014-06-05 14:10:00,Hired,Female,Operations Department,i7,51254
963439,2014-06-06 16:07:00,Rejected,Male,Operations Department,i7,96194
524784,2014-07-29 11:22:00,Hired,Male,Sales Department,c9,77879
254807,2014-08-05 10:04:00,Hired,Don? want to say,Sales Department,c9,38517
824893,2014-05-01 13:38:00,Hired,Male,Operations Department,c5,28134
89108,2014-05-01 13:35:00,Hired,Don? want to say,Operations Department,c5,33139
825656,2014-05-10 14:21:00,Hired,Male,Operations Department,i7,65891
551379,2014-05-10 14:22:00,Hired,Male,Operations Department,i7,77830
737409,2014-05-10 14:23:00,Hired,Male,Operations Department,i7,47739
212110,2014-05-10 14:23:00,Hired,Male,Operations Department,i7,84096
475564,2014-05-23 07:02:00,Hired,Male,Service Department,i6,99397
946421,2014-05-08 17:29:00,Hired,Female,Operations Department,i6,29769
464009,2014-05-29 17:18:00,Hired,Male,Operations Department,i6,58049
150983,2014-08-12 21:58:00,Hired,Female,Finance Department,c5,33907
245279,2014-08-18 17:28:00,Hired,Female,Finance Department,c5,52322
537509,2014-07-09 12:48:00,Hired,Male,Operations Department,i5,42224
276185,2014-08-07 18:00:00,Hired,Female,Operations Department,i5,23966
758805,2014-08-13 17:31:00,Hired,Male,Operations Department,i5,93138
169443,2014-05-05 01:47:00,Hired,Female,Purchase Department,c5,59744
646392,2014-05-27 09:52:00,Hired,Don? want to say,Service Department,c8,51564
273066,2014-06-23 17:31:00,Hired,Female,Operations Department,c9,61824
562353,2014-05-01 09:45:00,Hired,Female,General Management,i7,99745
375556,2014-05-01 09:46:00,Hired,Female,General Management,i7,81434
719895,2014-05-01 09:47:00,Hired,Female,General Management,i7,86399
422222,2014-05-13 14:52:00,Hired,Female,General Management,c5,95521
603672,2014-05-08 08:15:00,Hired,Male,Operations Department,c5,25843
480487,2014-05-08 08:18:00,Hired,Female,Operations Department,c5,77827
186971,2014-05-09 09:12:00,Hired,Female,Operations Department,c5,26211
976777,2014-05-21 15:30:00,Rejected,Male,Operations Department,c5,81574
525836,2014-08-22 16:59:00,Hired,Male,Service Department,c9,81259
896401,2014-08-30 09:11:00,Hired,Don? want to say,Service Department,c9,27760
626067,2014-07-27 09:05:00,Hired,Male,Purchase Department,i5,52925
83466,2014-07-29 17:44:00,Hired,Male,Purchase Department,i5,91040
867000,2014-07-29 17:44:00,Hired,Male,Purchase Department,i5,58832
539299,2014-08-11 16:21:00,Hired,Male,Purchase Department,i5,91620
838359,2014-08-27 14:03:00,Hired,Don? want to say,Purchase Department,i5,90339
79268,2014-05-19 08:30:00,Hired,Male,Operations Department,i5,95073
70189,2014-05-19 08:28:00,Hired,Female,Operations Department,i5,22922
592340,2014-05-19 08:31:00,Hired,Female,Operations Department,i5,76995
917822,2014-07-04 08:08:00,Hired,Female,Operations Department,i5,80943
786696,2014-07-04 08:07:00,Rejected,Don? want to say,Operations Department,i5,51820
98831,2014-05-15 15:54:00,Hired,Female,Operations Department,c5,52653
782465,2014-05-28 10:17:00,Hired,Female,Operations Department,c5,38840
302371,2014-06-02 08:58:00,Hired,Male,Operations Department,c5,23496
147868,2014-06-03 10:53:00,Hired,Male,Operations Department,c5,43528
374162,2014-06-18 11:07:00,Hired,Female,Production Department,c9,67819
632936,2014-06-18 11:08:00,Hired,Female,Production Department,c9,41010
87830,2014-07-05 18:06:00,Hired,Female,Production Department,i1,45873
921759,2014-07-05 18:06:00,Rejected,Male,Production Department,i1,41022
773003,2014-07-07 16:05:00,Hired,Male,Production Department,i1,57779
650321,2014-07-07 16:07:00,Hired,Male,Production Department,i1,37657
961036,2014-07-16 08:06:00,Hired,Female,Production Department,i1,89013
244866,2014-07-09 14:19:00,Hired,Male,Service Department,c5,56513
463211,2014-05-19 15:43:00,Hired,Male,Operations Department,c9,43943
617820,2014-05-19 15:43:00,Hired,Female,Operations Department,c9,42322
769136,2014-05-19 15:45:00,Hired,Male,Operations Department,c9,94223
120968,2014-06-14 11:13:00,Hired,Male,Operations Department,c9,73584
189498,2014-06-15 07:35:00,Hired,Male,Operations Department,c9,47082
842559,2014-06-20 18:40:00,Hired,Female,Operations Department,c9,48922
955451,2014-06-28 08:11:00,Hired,Male,Operations Department,c9,98059
81073,2014-05-02 18:30:00,Hired,Male,Operations Department,c5,36405
386268,2014-05-02 18:34:00,Rejected,Male,Operations Department,c5,93867
609420,2014-07-25 17:34:00,Hired,Male,Service Department,c5,77203
702029,2014-07-25 17:36:00,Hired,Male,Service Department,c5,82653
745310,2014-05-01 19:12:00,Rejected,Male,Service Department,c5,71106
897499,2014-05-07 16:28:00,Hired,Female,Service Department,c5,29833
796914,2014-07-17 09:31:00,Hired,Male,Service Department,c5,29013
34818,2014-07-17 09:31:00,Hired,Female,Service Department,c5,76929
304751,2014-05-04 18:50:00,Hired,Male,Service Department,c9,71543
593118,2014-05-22 15:09:00,Hired,Male,Operations Department,c5,22471
268306,2014-05-22 19:13:00,Rejected,Male,Operations Department,c5,95811
837077,2014-05-22 19:20:00,Hired,Female,Operations Department,c5,21669
